# This file contains ~14,000 BRDF measurements
# for vegetation. This data was gathered using the
# Cloud Absorption Radiometer (CARs) sensor
# during the CLASIC mission over Oklahoma.
# This data is for 479 nm
# Visit https://car.gsfc.nasa.gov/ for raw data
# and more details.
# See Satellite Optical Brightness (Fankhauser et. al)
# for more information.
#
# phi_i     theta_i     phi_o     theta_o     brdf
24.919     180.000     12.500     185.000     2.75721e-01
24.919     180.000     54.000     71.000     5.34223e-01
24.919     180.000     28.000     127.000     1.47298e-01
24.919     180.000     52.500     315.000     2.94462e-01
24.919     180.000     75.500     8.000     3.56106e-01
24.919     180.000     53.000     59.000     5.32593e-01
24.919     180.000     90.000     14.000     3.89511e-01
24.919     180.000     19.500     66.000     2.45425e-01
24.919     180.000     8.000     227.000     4.62579e-01
24.919     180.000     61.000     299.000     2.41998e-01
24.919     180.000     63.000     289.000     2.47059e-01
24.919     180.000     76.500     75.000     2.68176e-01
24.919     180.000     28.000     251.000     3.34889e-01
24.919     180.000     12.000     157.000     3.33525e-01
24.919     180.000     57.000     69.000     4.72218e-01
24.919     180.000     89.000     66.000     3.62869e-01
24.919     180.000     41.500     134.000     1.37290e-01
24.919     180.000     57.500     130.000     2.49677e-01
24.919     180.000     32.500     351.000     5.13077e-01
24.919     180.000     36.500     356.000     5.64061e-01
24.919     180.000     72.500     121.000     3.45160e-01
24.919     180.000     19.000     226.000     2.33577e-01
24.919     180.000     38.500     78.000     1.93547e-01
24.919     180.000     30.000     246.000     2.56978e-01
24.919     180.000     89.500     230.000     2.15367e-01
24.919     180.000     81.000     82.000     2.85392e-01
24.919     180.000     49.500     282.000     2.02538e-01
24.919     180.000     86.500     16.000     3.09648e-01
24.919     180.000     32.000     220.000     1.25000e-01
24.919     180.000     89.500     284.000     3.02699e-01
24.919     180.000     21.500     181.000     2.18515e-01
24.919     180.000     88.000     50.000     2.81330e-01
24.919     180.000     31.500     291.000     3.35693e-01
24.919     180.000     36.500     354.000     5.68542e-01
24.919     180.000     76.000     135.000     3.27838e-01
24.919     180.000     49.500     342.000     4.79067e-01
24.919     180.000     60.500     165.000     2.04400e-01
24.919     180.000     34.500     213.000     1.20391e-01
24.919     180.000     80.500     262.000     3.21740e-01
24.919     180.000     84.000     50.000     3.07010e-01
24.919     180.000     83.000     298.000     3.07300e-01
24.919     180.000     21.000     22.000     4.57083e-01
24.919     180.000     12.500     331.000     3.18010e-01
24.919     180.000     90.000     62.000     2.67177e-01
24.919     180.000     8.000     51.000     2.97430e-01
24.919     180.000     73.500     249.000     2.76326e-01
24.919     180.000     16.500     240.000     3.45570e-01
24.919     180.000     74.500     14.000     3.38311e-01
24.919     180.000     88.000     84.000     2.94977e-01
24.919     180.000     29.500     305.000     5.41134e-01
24.919     180.000     67.000     99.000     2.59298e-01
24.919     180.000     55.000     107.000     1.80826e-01
24.919     180.000     62.000     50.000     2.70091e-01
24.919     180.000     69.000     244.000     3.10892e-01
24.919     180.000     85.500     0.000     3.22624e-01
24.919     180.000     26.000     206.000     1.28330e-01
24.919     180.000     48.000     157.000     1.42488e-01
24.919     180.000     1.000     219.000     2.64935e-01
24.919     180.000     15.000     225.000     3.17982e-01
24.919     180.000     23.000     295.000     5.69387e-01
24.919     180.000     56.500     153.000     3.15621e-01
24.919     180.000     8.500     326.000     3.04161e-01
24.919     180.000     63.000     165.000     2.90701e-01
24.919     180.000     33.500     227.000     1.30815e-01
24.919     180.000     54.500     110.000     1.66215e-01
24.919     180.000     53.000     111.000     1.60933e-01
24.919     180.000     0.000     147.000     2.63319e-01
24.919     180.000     68.000     255.000     2.82756e-01
24.919     180.000     74.000     197.000     3.13987e-01
24.919     180.000     13.500     194.000     2.77091e-01
24.919     180.000     86.000     360.000     3.18082e-01
24.919     180.000     16.000     101.000     2.07908e-01
24.919     180.000     84.500     321.000     3.30337e-01
24.919     180.000     51.000     92.000     3.96712e-01
24.919     180.000     69.000     273.000     2.75427e-01
24.919     180.000     16.000     213.000     2.58085e-01
24.919     180.000     88.500     43.000     2.60324e-01
24.919     180.000     15.000     271.000     5.16566e-01
24.919     180.000     3.000     119.000     2.59754e-01
24.919     180.000     78.500     297.000     3.44163e-01
24.919     180.000     46.000     352.000     5.70951e-01
24.919     180.000     44.500     131.000     2.56482e-01
24.919     180.000     17.000     304.000     5.50754e-01
24.919     180.000     4.000     298.000     2.65596e-01
24.919     180.000     37.500     228.000     1.27540e-01
24.919     180.000     15.000     180.000     2.40510e-01
24.919     180.000     37.000     25.000     4.63419e-01
24.919     180.000     37.000     58.000     2.75160e-01
24.919     180.000     22.500     169.000     1.61729e-01
24.919     180.000     10.500     315.000     3.08854e-01
24.919     180.000     37.500     214.000     1.21924e-01
24.919     180.000     33.500     263.000     2.65974e-01
24.919     180.000     87.500     215.000     2.54067e-01
24.919     180.000     44.000     356.000     5.40456e-01
24.919     180.000     45.500     47.000     5.12499e-01
24.919     180.000     39.500     218.000     1.19955e-01
24.919     180.000     44.000     220.000     1.22037e-01
24.919     180.000     63.000     27.000     3.61638e-01
24.919     180.000     19.500     266.000     3.67774e-01
24.919     180.000     3.000     233.000     2.62932e-01
24.919     180.000     5.000     301.000     3.00414e-01
24.919     180.000     46.000     157.000     1.35819e-01
24.919     180.000     50.000     136.000     1.49705e-01
24.919     180.000     18.500     201.000     2.30057e-01
24.919     180.000     26.500     57.000     3.23719e-01
24.919     180.000     27.500     27.000     5.38898e-01
24.919     180.000     55.000     319.000     3.01680e-01
24.919     180.000     6.500     269.000     4.03154e-01
24.919     180.000     21.000     34.000     5.31856e-01
24.919     180.000     16.000     148.000     3.20279e-01
24.919     180.000     19.000     245.000     2.69471e-01
24.919     180.000     70.500     236.000     2.81263e-01
24.919     180.000     19.500     101.000     1.93531e-01
24.919     180.000     16.500     204.000     2.35332e-01
24.919     180.000     15.000     237.000     3.75106e-01
24.919     180.000     42.000     267.000     1.77404e-01
24.919     180.000     87.500     123.000     2.69411e-01
24.919     180.000     51.000     249.000     1.59029e-01
24.919     180.000     63.500     169.000     2.48427e-01
24.919     180.000     14.000     335.000     3.54938e-01
24.919     180.000     67.000     191.000     2.64514e-01
24.919     180.000     86.000     353.000     3.15532e-01
24.919     180.000     31.000     35.000     5.09419e-01
24.919     180.000     4.000     68.000     2.57010e-01
24.919     180.000     9.000     232.000     3.59249e-01
24.919     180.000     73.000     205.000     3.14757e-01
24.919     180.000     27.500     226.000     1.71476e-01
24.919     180.000     57.500     335.000     3.39685e-01
24.919     180.000     11.000     266.000     5.66923e-01
24.919     180.000     67.000     31.000     3.13436e-01
24.919     180.000     45.000     225.000     1.25173e-01
24.919     180.000     29.000     262.000     3.59669e-01
24.919     180.000     38.500     37.000     5.27739e-01
24.919     180.000     26.500     58.000     3.02449e-01
24.919     180.000     3.500     194.000     2.63108e-01
24.919     180.000     42.000     151.000     1.19881e-01
24.919     180.000     76.500     300.000     3.71698e-01
24.919     180.000     75.000     52.000     3.69758e-01
24.919     180.000     56.000     64.000     5.11809e-01
24.919     180.000     86.500     124.000     2.67214e-01
24.919     180.000     24.000     91.000     1.93715e-01
24.919     180.000     18.500     259.000     3.23969e-01
24.919     180.000     7.500     77.000     2.37779e-01
24.919     180.000     15.500     164.000     3.09018e-01
24.919     180.000     5.500     115.000     2.93586e-01
24.919     180.000     39.500     280.000     2.10846e-01
24.919     180.000     50.500     217.000     1.27345e-01
24.919     180.000     29.500     287.000     4.33943e-01
24.919     180.000     72.500     195.000     2.97802e-01
24.919     180.000     23.000     27.000     5.45677e-01
24.919     180.000     30.000     119.000     1.49934e-01
24.919     180.000     46.500     164.000     1.22645e-01
24.919     180.000     53.000     4.000     5.13551e-01
24.919     180.000     90.000     218.000     1.99698e-01
24.919     180.000     74.000     5.000     3.69924e-01
24.919     180.000     58.000     248.000     1.67794e-01
24.919     180.000     37.000     348.000     5.74687e-01
24.919     180.000     7.000     260.000     4.38627e-01
24.919     180.000     44.500     315.000     2.93743e-01
24.919     180.000     88.500     240.000     2.63806e-01
24.919     180.000     14.000     203.000     2.81389e-01
24.919     180.000     43.500     0.000     5.36616e-01
24.919     180.000     33.000     45.000     4.52690e-01
24.919     180.000     28.000     87.000     1.99036e-01
24.919     180.000     65.000     31.000     3.04335e-01
24.919     180.000     79.000     137.000     3.09954e-01
24.919     180.000     72.500     111.000     3.34361e-01
24.919     180.000     40.500     73.000     2.01511e-01
24.919     180.000     2.000     210.000     2.66010e-01
24.919     180.000     21.500     291.000     5.29830e-01
24.919     180.000     35.000     99.000     1.77341e-01
24.919     180.000     15.500     129.000     3.15634e-01
24.919     180.000     59.000     68.000     4.29048e-01
24.919     180.000     72.500     25.000     3.41145e-01
24.919     180.000     20.000     155.000     1.71232e-01
24.919     180.000     87.500     7.000     3.06723e-01
24.919     180.000     70.000     136.000     3.63107e-01
24.919     180.000     51.500     323.000     3.31306e-01
24.919     180.000     10.000     81.000     2.26201e-01
24.919     180.000     74.000     165.000     2.57903e-01
24.919     180.000     60.500     163.000     2.05097e-01
24.919     180.000     39.000     83.000     1.87681e-01
24.919     180.000     37.500     344.000     5.47522e-01
24.919     180.000     55.500     89.000     4.12292e-01
24.919     180.000     26.500     128.000     1.48882e-01
24.919     180.000     26.000     121.000     1.55374e-01
24.919     180.000     40.000     124.000     1.35470e-01
24.919     180.000     71.000     145.000     3.26868e-01
24.919     180.000     24.500     313.000     4.82242e-01
24.919     180.000     50.500     341.000     5.14396e-01
24.919     180.000     0.500     285.000     2.62171e-01
24.919     180.000     8.500     143.000     3.62267e-01
24.919     180.000     23.000     28.000     5.55795e-01
24.919     180.000     85.000     322.000     3.29295e-01
24.919     180.000     73.500     271.000     3.21840e-01
24.919     180.000     51.000     136.000     1.62119e-01
24.919     180.000     6.000     308.000     3.89755e-01
24.919     180.000     71.000     92.000     2.27031e-01
24.919     180.000     45.500     107.000     3.08546e-01
24.919     180.000     74.500     130.000     3.45333e-01
24.919     180.000     49.000     239.000     1.37311e-01
24.919     180.000     21.500     291.000     5.29830e-01
24.919     180.000     33.000     78.000     1.94904e-01
24.919     180.000     54.500     148.000     2.71594e-01
24.919     180.000     7.000     56.000     2.83787e-01
24.919     180.000     86.000     66.000     3.02195e-01
24.919     180.000     13.500     188.000     2.61329e-01
24.919     180.000     67.500     149.000     3.22651e-01
24.919     180.000     1.500     27.000     2.73158e-01
24.919     180.000     7.500     106.000     2.57948e-01
24.919     180.000     31.000     156.000     1.16351e-01
24.919     180.000     14.000     244.000     4.20878e-01
24.919     180.000     53.000     12.000     5.41870e-01
24.919     180.000     50.500     190.000     1.23532e-01
24.919     180.000     4.500     191.000     2.74639e-01
24.919     180.000     42.000     177.000     1.13365e-01
24.919     180.000     31.500     145.000     1.22527e-01
24.919     180.000     63.500     193.000     1.62700e-01
24.919     180.000     82.500     299.000     3.17190e-01
24.919     180.000     18.000     241.000     2.72672e-01
24.919     180.000     62.000     73.000     3.98693e-01
24.919     180.000     6.000     312.000     3.77853e-01
24.919     180.000     8.000     176.000     2.92821e-01
24.919     180.000     5.500     156.000     2.99407e-01
24.919     180.000     33.500     164.000     1.14167e-01
24.919     180.000     49.500     23.000     4.08947e-01
24.919     180.000     79.000     108.000     3.11539e-01
24.919     180.000     12.000     175.000     3.26755e-01
24.919     180.000     81.000     170.000     2.74873e-01
24.919     180.000     39.000     176.000     1.13882e-01
24.919     180.000     27.500     37.000     4.87264e-01
24.919     180.000     35.500     151.000     1.17031e-01
24.919     180.000     20.000     121.000     1.70613e-01
24.919     180.000     25.000     108.000     1.67370e-01
24.919     180.000     46.500     206.000     1.19134e-01
24.919     180.000     69.000     286.000     2.98737e-01
24.919     180.000     57.000     238.000     1.49152e-01
24.919     180.000     66.000     264.000     2.28097e-01
24.919     180.000     24.500     136.000     1.40777e-01
24.919     180.000     3.000     123.000     2.59903e-01
24.919     180.000     86.000     143.000     2.65415e-01
24.919     180.000     38.500     64.000     2.14090e-01
24.919     180.000     0.500     80.000     2.60398e-01
24.919     180.000     59.000     169.000     1.94270e-01
24.919     180.000     2.000     109.000     2.60220e-01
24.919     180.000     51.000     324.000     3.35488e-01
24.919     180.000     8.500     193.000     2.89421e-01
24.919     180.000     63.000     308.000     2.97214e-01
24.919     180.000     31.000     286.000     3.72826e-01
24.919     180.000     31.000     186.000     1.15857e-01
24.919     180.000     88.500     140.000     2.68642e-01
